model	simID	S	tree
ca	1375	24	ca_1375.tre
ca	1490	24	ca_1490.tre
ca	1496	24	ca_1496.tre
ca	2066	24	ca_2066.tre
ca	2070	24	ca_2070.tre
ca	2181	24	ca_2181.tre
ca	2190	24	ca_2190.tre
ca	2297	24	ca_2297.tre
ca	2383	24	ca_2383.tre
ca	3037	24	ca_3037.tre
fh	106	24	fh_106.tre
fh	140	24	fh_140.tre
fh	202	24	fh_202.tre
fh	270	24	fh_270.tre
fh	345	24	fh_345.tre
fh	389	24	fh_389.tre
fh	430	24	fh_430.tre
fh	468	24	fh_468.tre
fh	476	24	fh_476.tre
fh	481	24	fh_481.tre
fh	523	24	fh_523.tre
fh	581	24	fh_581.tre
fh	684	24	fh_684.tre
fh	862	24	fh_862.tre
fh	968	24	fh_968.tre
fh	1039	24	fh_1039.tre
fh	1041	24	fh_1041.tre
fh	1065	24	fh_1065.tre
fh	1167	24	fh_1167.tre
fh	1173	24	fh_1173.tre
fh	1187	24	fh_1187.tre
fh	1223	24	fh_1223.tre
fh	1227	24	fh_1227.tre
fh	1297	24	fh_1297.tre
fh	1366	24	fh_1366.tre
fh	1375	24	fh_1375.tre
fh	1441	24	fh_1441.tre
fh	1487	24	fh_1487.tre
fh	1525	24	fh_1525.tre
fh	1592	24	fh_1592.tre
fh	1606	24	fh_1606.tre
fh	1618	24	fh_1618.tre
fh	1703	24	fh_1703.tre
fh	1724	24	fh_1724.tre
fh	1768	24	fh_1768.tre
fh	1787	24	fh_1787.tre
fh	1843	24	fh_1843.tre
fh	1853	24	fh_1853.tre
fh	1991	24	fh_1991.tre
gen	111156	24	gen_111156.tre
gen	1111147	24	gen_1111147.tre
gen	1111228	24	gen_1111228.tre
gen	1111283	24	gen_1111283.tre
gen	1111385	24	gen_1111385.tre
gen	1111561	24	gen_1111561.tre
gen	222216	24	gen_222216.tre
gen	222287	24	gen_222287.tre
gen	2222182	24	gen_2222182.tre
gen	2222452	24	gen_2222452.tre
gen	33333	24	gen_33333.tre
gen	3333385	24	gen_3333385.tre
hs	6663	24	hs_6663.tre
hs	7592	24	hs_7592.tre
pontarp	1654	24	pontarp_1654.tre
pontarp	2764	24	pontarp_2764.tre
ve	11	24	ve_11.tre
ve	25	24	ve_25.tre
ve	42	24	ve_42.tre
ve	60	24	ve_60.tre
ve	83	24	ve_83.tre
ve	84	24	ve_84.tre
ve	91	24	ve_91.tre
ve	155	24	ve_155.tre
ve	171	24	ve_171.tre
ve	218	24	ve_218.tre
ve	246	24	ve_246.tre
ve	286	24	ve_286.tre
ve	357	24	ve_357.tre
ve	396	24	ve_396.tre
ve	432	24	ve_432.tre
ve	472	24	ve_472.tre
ve	540	24	ve_540.tre
ve	548	24	ve_548.tre
ve	575	24	ve_575.tre
ve	617	24	ve_617.tre
ve	742	24	ve_742.tre
ve	824	24	ve_824.tre
ve	862	24	ve_862.tre
ve	870	24	ve_870.tre
ve	871	24	ve_871.tre
ve	898	24	ve_898.tre
ve	918	24	ve_918.tre
ve	928	24	ve_928.tre
ve	943	24	ve_943.tre
ve	949	24	ve_949.tre
ve	994	24	ve_994.tre
ve	1072	24	ve_1072.tre
ve	1084	24	ve_1084.tre
ve	1087	24	ve_1087.tre
ve	1147	24	ve_1147.tre
ve	1151	24	ve_1151.tre
ve	1156	24	ve_1156.tre
ve	1192	24	ve_1192.tre
ve	1226	24	ve_1226.tre
ve	1347	24	ve_1347.tre
ve	1389	24	ve_1389.tre
ve	1419	24	ve_1419.tre
ve	1424	24	ve_1424.tre
ve	1455	24	ve_1455.tre
ve	1492	24	ve_1492.tre
ve	1564	24	ve_1564.tre
ve	1579	24	ve_1579.tre
ve	1587	24	ve_1587.tre
ve	1615	24	ve_1615.tre
ve	1735	24	ve_1735.tre
ve	1740	24	ve_1740.tre
ve	1749	24	ve_1749.tre
ve	1844	24	ve_1844.tre
ve	1895	24	ve_1895.tre
ve	1899	24	ve_1899.tre
ve	1900	24	ve_1900.tre
ve	1920	24	ve_1920.tre
ve	1921	24	ve_1921.tre
ve	1926	24	ve_1926.tre
ve	1969	24	ve_1969.tre
ve	2140	24	ve_2140.tre
ve	2207	24	ve_2207.tre
ve	2282	24	ve_2282.tre
ve	2293	24	ve_2293.tre
ve	2298	24	ve_2298.tre
ve	2304	24	ve_2304.tre
ve	2353	24	ve_2353.tre
ve	2381	24	ve_2381.tre
ve	2407	24	ve_2407.tre
ve	2413	24	ve_2413.tre
ve	2476	24	ve_2476.tre
ve	2482	24	ve_2482.tre
ve	2493	24	ve_2493.tre
ve	2519	24	ve_2519.tre
ve	2571	24	ve_2571.tre
ve	2589	24	ve_2589.tre
ve	2597	24	ve_2597.tre
ve	2609	24	ve_2609.tre
ve	2631	24	ve_2631.tre
ve	2641	24	ve_2641.tre
ve	2644	24	ve_2644.tre
ve	2683	24	ve_2683.tre
ve	2720	24	ve_2720.tre
ve	2742	24	ve_2742.tre
ve	2784	24	ve_2784.tre
ve	2796	24	ve_2796.tre
ve	2829	24	ve_2829.tre
ve	2848	24	ve_2848.tre
ve	2859	24	ve_2859.tre
ve	2864	24	ve_2864.tre
ve	2886	24	ve_2886.tre
ve	2889	24	ve_2889.tre
ve	2957	24	ve_2957.tre
ve	3023	24	ve_3023.tre
ve	3027	24	ve_3027.tre
ve	3032	24	ve_3032.tre
ve	3095	24	ve_3095.tre
ve	3109	24	ve_3109.tre
ve	3157	24	ve_3157.tre
ca	481	25	ca_481.tre
ca	622	25	ca_622.tre
ca	744	25	ca_744.tre
ca	786	25	ca_786.tre
ca	899	25	ca_899.tre
ca	935	25	ca_935.tre
ca	946	25	ca_946.tre
ca	1015	25	ca_1015.tre
ca	1038	25	ca_1038.tre
ca	1058	25	ca_1058.tre
ca	1153	25	ca_1153.tre
ca	1195	25	ca_1195.tre
ca	1519	25	ca_1519.tre
ca	1869	25	ca_1869.tre
ca	1980	25	ca_1980.tre
ca	2128	25	ca_2128.tre
ca	2157	25	ca_2157.tre
ca	2161	25	ca_2161.tre
ca	2206	25	ca_2206.tre
ca	2396	25	ca_2396.tre
ca	2517	25	ca_2517.tre
ca	2656	25	ca_2656.tre
ca	2930	25	ca_2930.tre
fh	112	25	fh_112.tre
fh	180	25	fh_180.tre
fh	225	25	fh_225.tre
fh	249	25	fh_249.tre
fh	264	25	fh_264.tre
fh	281	25	fh_281.tre
fh	301	25	fh_301.tre
fh	307	25	fh_307.tre
fh	331	25	fh_331.tre
fh	376	25	fh_376.tre
fh	380	25	fh_380.tre
fh	392	25	fh_392.tre
fh	421	25	fh_421.tre
fh	472	25	fh_472.tre
fh	486	25	fh_486.tre
fh	493	25	fh_493.tre
fh	496	25	fh_496.tre
fh	538	25	fh_538.tre
fh	553	25	fh_553.tre
fh	600	25	fh_600.tre
fh	613	25	fh_613.tre
fh	646	25	fh_646.tre
fh	654	25	fh_654.tre
fh	679	25	fh_679.tre
fh	700	25	fh_700.tre
fh	712	25	fh_712.tre
fh	717	25	fh_717.tre
fh	771	25	fh_771.tre
fh	776	25	fh_776.tre
fh	802	25	fh_802.tre
fh	832	25	fh_832.tre
fh	857	25	fh_857.tre
fh	858	25	fh_858.tre
fh	895	25	fh_895.tre
fh	907	25	fh_907.tre
fh	978	25	fh_978.tre
fh	1156	25	fh_1156.tre
fh	1181	25	fh_1181.tre
fh	1220	25	fh_1220.tre
fh	1257	25	fh_1257.tre
fh	1344	25	fh_1344.tre
fh	1437	25	fh_1437.tre
fh	1466	25	fh_1466.tre
fh	1600	25	fh_1600.tre
fh	1609	25	fh_1609.tre
fh	1612	25	fh_1612.tre
fh	1615	25	fh_1615.tre
fh	1638	25	fh_1638.tre
fh	1647	25	fh_1647.tre
fh	1664	25	fh_1664.tre
fh	1667	25	fh_1667.tre
fh	1679	25	fh_1679.tre
fh	1686	25	fh_1686.tre
fh	1688	25	fh_1688.tre
fh	1714	25	fh_1714.tre
fh	1727	25	fh_1727.tre
fh	1757	25	fh_1757.tre
fh	1796	25	fh_1796.tre
fh	1834	25	fh_1834.tre
fh	1872	25	fh_1872.tre
fh	1896	25	fh_1896.tre
fh	1946	25	fh_1946.tre
fh	1972	25	fh_1972.tre
fh	1978	25	fh_1978.tre
fh	1983	25	fh_1983.tre
gen	111131	25	gen_111131.tre
gen	1111164	25	gen_1111164.tre
gen	1111323	25	gen_1111323.tre
gen	1111328	25	gen_1111328.tre
gen	1111334	25	gen_1111334.tre
gen	2222280	25	gen_2222280.tre
gen	2222289	25	gen_2222289.tre
gen	2222398	25	gen_2222398.tre
gen	2222476	25	gen_2222476.tre
gen	333349	25	gen_333349.tre
gen	333350	25	gen_333350.tre
gen	3333287	25	gen_3333287.tre
gen	3333453	25	gen_3333453.tre
gen	3333517	25	gen_3333517.tre
hs	6532	25	hs_6532.tre
hs	6638	25	hs_6638.tre
hs	7624	25	hs_7624.tre
hs	7689	25	hs_7689.tre
hs	7791	25	hs_7791.tre
hs	8273	25	hs_8273.tre
pontarp	384	25	pontarp_384.tre
pontarp	1433	25	pontarp_1433.tre
pontarp	2212	25	pontarp_2212.tre
pontarp	2402	25	pontarp_2402.tre
ve	40	25	ve_40.tre
ve	140	25	ve_140.tre
ve	145	25	ve_145.tre
ve	153	25	ve_153.tre
ve	233	25	ve_233.tre
ve	244	25	ve_244.tre
ve	248	25	ve_248.tre
ve	250	25	ve_250.tre
ve	280	25	ve_280.tre
ve	307	25	ve_307.tre
ve	324	25	ve_324.tre
ve	371	25	ve_371.tre
ve	384	25	ve_384.tre
ve	421	25	ve_421.tre
ve	471	25	ve_471.tre
ve	481	25	ve_481.tre
ve	539	25	ve_539.tre
ve	635	25	ve_635.tre
ve	648	25	ve_648.tre
ve	695	25	ve_695.tre
ve	696	25	ve_696.tre
ve	737	25	ve_737.tre
ve	750	25	ve_750.tre
ve	778	25	ve_778.tre
ve	873	25	ve_873.tre
ve	881	25	ve_881.tre
ve	947	25	ve_947.tre
ve	985	25	ve_985.tre
ve	1167	25	ve_1167.tre
ve	1176	25	ve_1176.tre
ve	1179	25	ve_1179.tre
ve	1180	25	ve_1180.tre
ve	1195	25	ve_1195.tre
ve	1259	25	ve_1259.tre
ve	1341	25	ve_1341.tre
ve	1350	25	ve_1350.tre
ve	1364	25	ve_1364.tre
ve	1385	25	ve_1385.tre
ve	1453	25	ve_1453.tre
ve	1462	25	ve_1462.tre
ve	1509	25	ve_1509.tre
ve	1588	25	ve_1588.tre
ve	1601	25	ve_1601.tre
ve	1645	25	ve_1645.tre
ve	1659	25	ve_1659.tre
ve	1709	25	ve_1709.tre
ve	1757	25	ve_1757.tre
ve	1760	25	ve_1760.tre
ve	1780	25	ve_1780.tre
ve	1832	25	ve_1832.tre
ve	1856	25	ve_1856.tre
ve	1880	25	ve_1880.tre
ve	1883	25	ve_1883.tre
ve	1929	25	ve_1929.tre
ve	1941	25	ve_1941.tre
ve	1973	25	ve_1973.tre
ve	2007	25	ve_2007.tre
ve	2035	25	ve_2035.tre
ve	2044	25	ve_2044.tre
ve	2104	25	ve_2104.tre
ve	2174	25	ve_2174.tre
ve	2211	25	ve_2211.tre
ve	2285	25	ve_2285.tre
ve	2308	25	ve_2308.tre
ve	2335	25	ve_2335.tre
ve	2394	25	ve_2394.tre
ve	2397	25	ve_2397.tre
ve	2427	25	ve_2427.tre
ve	2495	25	ve_2495.tre
ve	2496	25	ve_2496.tre
ve	2506	25	ve_2506.tre
ve	2531	25	ve_2531.tre
ve	2542	25	ve_2542.tre
ve	2569	25	ve_2569.tre
ve	2669	25	ve_2669.tre
ve	2725	25	ve_2725.tre
ve	2763	25	ve_2763.tre
ve	2765	25	ve_2765.tre
ve	2838	25	ve_2838.tre
ve	2956	25	ve_2956.tre
ve	2974	25	ve_2974.tre
ve	2991	25	ve_2991.tre
ve	3004	25	ve_3004.tre
ve	3033	25	ve_3033.tre
ve	3073	25	ve_3073.tre
ve	3096	25	ve_3096.tre
ve	3149	25	ve_3149.tre
ca	492	26	ca_492.tre
ca	719	26	ca_719.tre
ca	969	26	ca_969.tre
ca	982	26	ca_982.tre
ca	1059	26	ca_1059.tre
ca	1143	26	ca_1143.tre
ca	1396	26	ca_1396.tre
ca	1478	26	ca_1478.tre
ca	1539	26	ca_1539.tre
ca	2017	26	ca_2017.tre
ca	2067	26	ca_2067.tre
ca	2069	26	ca_2069.tre
ca	2415	26	ca_2415.tre
ca	2516	26	ca_2516.tre
ca	2548	26	ca_2548.tre
ca	2624	26	ca_2624.tre
ca	3041	26	ca_3041.tre
ca	3087	26	ca_3087.tre
fh	128	26	fh_128.tre
fh	165	26	fh_165.tre
fh	190	26	fh_190.tre
fh	236	26	fh_236.tre
fh	254	26	fh_254.tre
fh	259	26	fh_259.tre
fh	263	26	fh_263.tre
fh	285	26	fh_285.tre
fh	289	26	fh_289.tre
fh	311	26	fh_311.tre
fh	323	26	fh_323.tre
fh	374	26	fh_374.tre
fh	381	26	fh_381.tre
fh	399	26	fh_399.tre
fh	426	26	fh_426.tre
fh	438	26	fh_438.tre
fh	525	26	fh_525.tre
fh	532	26	fh_532.tre
fh	587	26	fh_587.tre
fh	693	26	fh_693.tre
fh	768	26	fh_768.tre
fh	793	26	fh_793.tre
fh	853	26	fh_853.tre
fh	868	26	fh_868.tre
fh	882	26	fh_882.tre
fh	1019	26	fh_1019.tre
fh	1060	26	fh_1060.tre
fh	1066	26	fh_1066.tre
fh	1101	26	fh_1101.tre
fh	1105	26	fh_1105.tre
fh	1119	26	fh_1119.tre
fh	1150	26	fh_1150.tre
fh	1288	26	fh_1288.tre
fh	1304	26	fh_1304.tre
fh	1404	26	fh_1404.tre
fh	1416	26	fh_1416.tre
fh	1425	26	fh_1425.tre
fh	1448	26	fh_1448.tre
fh	1502	26	fh_1502.tre
fh	1509	26	fh_1509.tre
fh	1526	26	fh_1526.tre
fh	1530	26	fh_1530.tre
fh	1560	26	fh_1560.tre
fh	1585	26	fh_1585.tre
fh	1594	26	fh_1594.tre
fh	1616	26	fh_1616.tre
fh	1619	26	fh_1619.tre
fh	1645	26	fh_1645.tre
fh	1663	26	fh_1663.tre
fh	1770	26	fh_1770.tre
fh	1792	26	fh_1792.tre
fh	1809	26	fh_1809.tre
fh	1880	26	fh_1880.tre
fh	1882	26	fh_1882.tre
fh	1908	26	fh_1908.tre
fh	1941	26	fh_1941.tre
fh	1951	26	fh_1951.tre
fh	1985	26	fh_1985.tre
fh	1996	26	fh_1996.tre
gen	111166	26	gen_111166.tre
gen	111180	26	gen_111180.tre
gen	1111246	26	gen_1111246.tre
gen	1111356	26	gen_1111356.tre
gen	1111572	26	gen_1111572.tre
gen	222269	26	gen_222269.tre
gen	2222342	26	gen_2222342.tre
gen	333368	26	gen_333368.tre
gen	3333213	26	gen_3333213.tre
gen	3333239	26	gen_3333239.tre
gen	3333371	26	gen_3333371.tre
hs	6730	26	hs_6730.tre
hs	6893	26	hs_6893.tre
hs	7290	26	hs_7290.tre
hs	7356	26	hs_7356.tre
hs	7847	26	hs_7847.tre
hs	7988	26	hs_7988.tre
hs	8292	26	hs_8292.tre
pontarp	234	26	pontarp_234.tre
pontarp	403	26	pontarp_403.tre
pontarp	1262	26	pontarp_1262.tre
pontarp	1772	26	pontarp_1772.tre
pontarp	2103	26	pontarp_2103.tre
pontarp	2433	26	pontarp_2433.tre
pontarp	2472	26	pontarp_2472.tre
ve	110	26	ve_110.tre
ve	134	26	ve_134.tre
ve	210	26	ve_210.tre
ve	245	26	ve_245.tre
ve	267	26	ve_267.tre
ve	303	26	ve_303.tre
ve	310	26	ve_310.tre
ve	317	26	ve_317.tre
ve	326	26	ve_326.tre
ve	367	26	ve_367.tre
ve	378	26	ve_378.tre
ve	437	26	ve_437.tre
ve	543	26	ve_543.tre
ve	590	26	ve_590.tre
ve	609	26	ve_609.tre
ve	613	26	ve_613.tre
ve	632	26	ve_632.tre
ve	655	26	ve_655.tre
ve	674	26	ve_674.tre
ve	677	26	ve_677.tre
ve	729	26	ve_729.tre
ve	772	26	ve_772.tre
ve	797	26	ve_797.tre
ve	855	26	ve_855.tre
ve	884	26	ve_884.tre
ve	888	26	ve_888.tre
ve	890	26	ve_890.tre
ve	902	26	ve_902.tre
ve	910	26	ve_910.tre
ve	920	26	ve_920.tre
ve	976	26	ve_976.tre
ve	1008	26	ve_1008.tre
ve	1059	26	ve_1059.tre
ve	1082	26	ve_1082.tre
ve	1103	26	ve_1103.tre
ve	1134	26	ve_1134.tre
ve	1164	26	ve_1164.tre
ve	1209	26	ve_1209.tre
ve	1231	26	ve_1231.tre
ve	1236	26	ve_1236.tre
ve	1253	26	ve_1253.tre
ve	1301	26	ve_1301.tre
ve	1393	26	ve_1393.tre
ve	1403	26	ve_1403.tre
ve	1407	26	ve_1407.tre
ve	1476	26	ve_1476.tre
ve	1478	26	ve_1478.tre
ve	1483	26	ve_1483.tre
ve	1490	26	ve_1490.tre
ve	1510	26	ve_1510.tre
ve	1515	26	ve_1515.tre
ve	1536	26	ve_1536.tre
ve	1556	26	ve_1556.tre
ve	1597	26	ve_1597.tre
ve	1654	26	ve_1654.tre
ve	1694	26	ve_1694.tre
ve	1723	26	ve_1723.tre
ve	1758	26	ve_1758.tre
ve	1873	26	ve_1873.tre
ve	1893	26	ve_1893.tre
ve	1909	26	ve_1909.tre
ve	1918	26	ve_1918.tre
ve	1959	26	ve_1959.tre
ve	2013	26	ve_2013.tre
ve	2026	26	ve_2026.tre
ve	2135	26	ve_2135.tre
ve	2185	26	ve_2185.tre
ve	2228	26	ve_2228.tre
ve	2276	26	ve_2276.tre
ve	2317	26	ve_2317.tre
ve	2351	26	ve_2351.tre
ve	2367	26	ve_2367.tre
ve	2516	26	ve_2516.tre
ve	2549	26	ve_2549.tre
ve	2575	26	ve_2575.tre
ve	2586	26	ve_2586.tre
ve	2592	26	ve_2592.tre
ve	2619	26	ve_2619.tre
ve	2627	26	ve_2627.tre
ve	2638	26	ve_2638.tre
ve	2719	26	ve_2719.tre
ve	2727	26	ve_2727.tre
ve	2735	26	ve_2735.tre
ve	2789	26	ve_2789.tre
ve	2868	26	ve_2868.tre
ve	2872	26	ve_2872.tre
ve	2892	26	ve_2892.tre
ve	2913	26	ve_2913.tre
ve	2933	26	ve_2933.tre
ve	2983	26	ve_2983.tre
ve	3015	26	ve_3015.tre
ve	3186	26	ve_3186.tre
ca	677	27	ca_677.tre
ca	968	27	ca_968.tre
ca	980	27	ca_980.tre
ca	1101	27	ca_1101.tre
ca	1118	27	ca_1118.tre
ca	1702	27	ca_1702.tre
ca	1767	27	ca_1767.tre
ca	1795	27	ca_1795.tre
ca	1844	27	ca_1844.tre
ca	1868	27	ca_1868.tre
ca	1921	27	ca_1921.tre
ca	2018	27	ca_2018.tre
ca	2189	27	ca_2189.tre
ca	2208	27	ca_2208.tre
ca	2281	27	ca_2281.tre
ca	2334	27	ca_2334.tre
ca	2401	27	ca_2401.tre
ca	2521	27	ca_2521.tre
ca	2662	27	ca_2662.tre
ca	2923	27	ca_2923.tre
ca	2931	27	ca_2931.tre
ca	3086	27	ca_3086.tre
fh	36	27	fh_36.tre
fh	47	27	fh_47.tre
fh	57	27	fh_57.tre
fh	85	27	fh_85.tre
fh	92	27	fh_92.tre
fh	94	27	fh_94.tre
fh	116	27	fh_116.tre
fh	121	27	fh_121.tre
fh	162	27	fh_162.tre
fh	195	27	fh_195.tre
fh	277	27	fh_277.tre
fh	286	27	fh_286.tre
fh	480	27	fh_480.tre
fh	485	27	fh_485.tre
fh	499	27	fh_499.tre
fh	578	27	fh_578.tre
fh	637	27	fh_637.tre
fh	639	27	fh_639.tre
fh	659	27	fh_659.tre
fh	701	27	fh_701.tre
fh	706	27	fh_706.tre
fh	720	27	fh_720.tre
fh	761	27	fh_761.tre
fh	827	27	fh_827.tre
fh	885	27	fh_885.tre
fh	912	27	fh_912.tre
fh	920	27	fh_920.tre
fh	942	27	fh_942.tre
fh	979	27	fh_979.tre
fh	1020	27	fh_1020.tre
fh	1036	27	fh_1036.tre
fh	1070	27	fh_1070.tre
fh	1073	27	fh_1073.tre
fh	1185	27	fh_1185.tre
fh	1188	27	fh_1188.tre
fh	1296	27	fh_1296.tre
fh	1331	27	fh_1331.tre
fh	1349	27	fh_1349.tre
fh	1351	27	fh_1351.tre
fh	1372	27	fh_1372.tre
fh	1374	27	fh_1374.tre
fh	1392	27	fh_1392.tre
fh	1435	27	fh_1435.tre
fh	1452	27	fh_1452.tre
fh	1455	27	fh_1455.tre
fh	1495	27	fh_1495.tre
fh	1528	27	fh_1528.tre
fh	1625	27	fh_1625.tre
fh	1694	27	fh_1694.tre
fh	1716	27	fh_1716.tre
fh	1764	27	fh_1764.tre
fh	1789	27	fh_1789.tre
fh	1790	27	fh_1790.tre
fh	1823	27	fh_1823.tre
fh	1828	27	fh_1828.tre
fh	1841	27	fh_1841.tre
fh	1858	27	fh_1858.tre
fh	1866	27	fh_1866.tre
fh	1948	27	fh_1948.tre
fh	1954	27	fh_1954.tre
gen	111111	27	gen_111111.tre
gen	1111222	27	gen_1111222.tre
gen	1111296	27	gen_1111296.tre
gen	2222416	27	gen_2222416.tre
gen	2222457	27	gen_2222457.tre
gen	2222527	27	gen_2222527.tre
gen	3333535	27	gen_3333535.tre
hs	6587	27	hs_6587.tre
hs	6713	27	hs_6713.tre
hs	6749	27	hs_6749.tre
hs	7302	27	hs_7302.tre
hs	7620	27	hs_7620.tre
hs	7739	27	hs_7739.tre
pontarp	104	27	pontarp_104.tre
pontarp	214	27	pontarp_214.tre
pontarp	293	27	pontarp_293.tre
pontarp	793	27	pontarp_793.tre
pontarp	1122	27	pontarp_1122.tre
pontarp	1792	27	pontarp_1792.tre
pontarp	2033	27	pontarp_2033.tre
pontarp	2372	27	pontarp_2372.tre
pontarp	2863	27	pontarp_2863.tre
ve	50	27	ve_50.tre
ve	124	27	ve_124.tre
ve	142	27	ve_142.tre
ve	158	27	ve_158.tre
ve	167	27	ve_167.tre
ve	176	27	ve_176.tre
ve	207	27	ve_207.tre
ve	297	27	ve_297.tre
ve	398	27	ve_398.tre
ve	422	27	ve_422.tre
ve	440	27	ve_440.tre
ve	546	27	ve_546.tre
ve	616	27	ve_616.tre
ve	623	27	ve_623.tre
ve	640	27	ve_640.tre
ve	698	27	ve_698.tre
ve	803	27	ve_803.tre
ve	850	27	ve_850.tre
ve	899	27	ve_899.tre
ve	950	27	ve_950.tre
ve	970	27	ve_970.tre
ve	1019	27	ve_1019.tre
ve	1056	27	ve_1056.tre
ve	1071	27	ve_1071.tre
ve	1207	27	ve_1207.tre
ve	1245	27	ve_1245.tre
ve	1249	27	ve_1249.tre
ve	1258	27	ve_1258.tre
ve	1321	27	ve_1321.tre
ve	1342	27	ve_1342.tre
ve	1367	27	ve_1367.tre
ve	1414	27	ve_1414.tre
ve	1429	27	ve_1429.tre
ve	1450	27	ve_1450.tre
ve	1451	27	ve_1451.tre
ve	1454	27	ve_1454.tre
ve	1504	27	ve_1504.tre
ve	1559	27	ve_1559.tre
ve	1576	27	ve_1576.tre
ve	1628	27	ve_1628.tre
ve	1693	27	ve_1693.tre
ve	1934	27	ve_1934.tre
ve	1935	27	ve_1935.tre
ve	1943	27	ve_1943.tre
ve	1975	27	ve_1975.tre
ve	1989	27	ve_1989.tre
ve	2084	27	ve_2084.tre
ve	2094	27	ve_2094.tre
ve	2122	27	ve_2122.tre
ve	2159	27	ve_2159.tre
ve	2190	27	ve_2190.tre
ve	2205	27	ve_2205.tre
ve	2261	27	ve_2261.tre
ve	2274	27	ve_2274.tre
ve	2343	27	ve_2343.tre
ve	2352	27	ve_2352.tre
ve	2361	27	ve_2361.tre
ve	2380	27	ve_2380.tre
ve	2406	27	ve_2406.tre
ve	2451	27	ve_2451.tre
ve	2502	27	ve_2502.tre
ve	2539	27	ve_2539.tre
ve	2544	27	ve_2544.tre
ve	2546	27	ve_2546.tre
ve	2656	27	ve_2656.tre
ve	2658	27	ve_2658.tre
ve	2733	27	ve_2733.tre
ve	2777	27	ve_2777.tre
ve	2819	27	ve_2819.tre
ve	2826	27	ve_2826.tre
ve	2832	27	ve_2832.tre
ve	2907	27	ve_2907.tre
ve	2951	27	ve_2951.tre
ve	3038	27	ve_3038.tre
ve	3116	27	ve_3116.tre
ve	3119	27	ve_3119.tre
ve	3132	27	ve_3132.tre
ve	3139	27	ve_3139.tre
ve	3148	27	ve_3148.tre
ve	3159	27	ve_3159.tre
ve	3171	27	ve_3171.tre
ve	3183	27	ve_3183.tre
ca	602	28	ca_602.tre
ca	603	28	ca_603.tre
ca	1094	28	ca_1094.tre
ca	1845	28	ca_1845.tre
ca	1979	28	ca_1979.tre
ca	2173	28	ca_2173.tre
ca	2180	28	ca_2180.tre
ca	2183	28	ca_2183.tre
ca	2254	28	ca_2254.tre
ca	2391	28	ca_2391.tre
ca	2464	28	ca_2464.tre
ca	2482	28	ca_2482.tre
ca	2664	28	ca_2664.tre
ca	2832	28	ca_2832.tre
fh	48	28	fh_48.tre
fh	55	28	fh_55.tre
fh	176	28	fh_176.tre
fh	298	28	fh_298.tre
fh	413	28	fh_413.tre
fh	586	28	fh_586.tre
fh	596	28	fh_596.tre
fh	671	28	fh_671.tre
fh	785	28	fh_785.tre
fh	840	28	fh_840.tre
fh	889	28	fh_889.tre
fh	892	28	fh_892.tre
fh	956	28	fh_956.tre
fh	971	28	fh_971.tre
fh	1054	28	fh_1054.tre
fh	1081	28	fh_1081.tre
fh	1095	28	fh_1095.tre
fh	1158	28	fh_1158.tre
fh	1213	28	fh_1213.tre
fh	1231	28	fh_1231.tre
fh	1240	28	fh_1240.tre
fh	1254	28	fh_1254.tre
fh	1299	28	fh_1299.tre
fh	1322	28	fh_1322.tre
fh	1348	28	fh_1348.tre
fh	1415	28	fh_1415.tre
fh	1419	28	fh_1419.tre
fh	1428	28	fh_1428.tre
fh	1478	28	fh_1478.tre
fh	1596	28	fh_1596.tre
fh	1603	28	fh_1603.tre
fh	1651	28	fh_1651.tre
fh	1671	28	fh_1671.tre
fh	1672	28	fh_1672.tre
fh	1689	28	fh_1689.tre
fh	1719	28	fh_1719.tre
fh	1722	28	fh_1722.tre
fh	1742	28	fh_1742.tre
fh	1763	28	fh_1763.tre
fh	1820	28	fh_1820.tre
fh	1905	28	fh_1905.tre
fh	1906	28	fh_1906.tre
gen	1111131	28	gen_1111131.tre
gen	1111234	28	gen_1111234.tre
gen	1111481	28	gen_1111481.tre
gen	1111567	28	gen_1111567.tre
gen	2222120	28	gen_2222120.tre
gen	2222234	28	gen_2222234.tre
gen	2222270	28	gen_2222270.tre
gen	2222436	28	gen_2222436.tre
gen	333386	28	gen_333386.tre
gen	333389	28	gen_333389.tre
gen	3333146	28	gen_3333146.tre
gen	3333358	28	gen_3333358.tre
hs	6734	28	hs_6734.tre
hs	6826	28	hs_6826.tre
hs	6870	28	hs_6870.tre
hs	7399	28	hs_7399.tre
hs	7562	28	hs_7562.tre
hs	7633	28	hs_7633.tre
hs	7717	28	hs_7717.tre
pontarp	233	28	pontarp_233.tre
pontarp	762	28	pontarp_762.tre
pontarp	1513	28	pontarp_1513.tre
pontarp	2352	28	pontarp_2352.tre
pontarp	2444	28	pontarp_2444.tre
pontarp	2754	28	pontarp_2754.tre
pontarp	2842	28	pontarp_2842.tre
pontarp	2902	28	pontarp_2902.tre
ve	1	28	ve_1.tre
ve	26	28	ve_26.tre
ve	104	28	ve_104.tre
ve	115	28	ve_115.tre
ve	202	28	ve_202.tre
ve	273	28	ve_273.tre
ve	278	28	ve_278.tre
ve	300	28	ve_300.tre
ve	349	28	ve_349.tre
ve	375	28	ve_375.tre
ve	479	28	ve_479.tre
ve	505	28	ve_505.tre
ve	515	28	ve_515.tre
ve	536	28	ve_536.tre
ve	598	28	ve_598.tre
ve	601	28	ve_601.tre
